id,ret
212,"""使用WIDCOMM蓝牙驱动程序配对鼠标，请按以下步骤操作： 首先确保驱动程序已安装完成。然后按下USB蓝牙接收器按钮，直至出现人机接口设备（HID）界面。<PIC> 鼠标连接成功后，屏幕会出现确认信息，点击确认连接正确的鼠标即可。<PIC> 如果是首次使用驱动程序，可以双击系统托盘中的蓝牙图标，蓝牙初始配置向导会自动启动，按照屏幕提示完成配置后，HID界面会开始搜索蓝牙设备，点击您要连接的设备按提示操作即可。"", [""Manual27_12"", ""Manual27_13""]"
213,"""鼠标配备电量LED指示灯，当电量耗尽时，指示灯会变为琥珀色，此时请立即更换电池。顶部与底部指示灯状态一致。<PIC>如需查看更详细的电量信息，可前往控制面板 > 鼠标 > 蓝牙查看。<PIC>"", [""Manual27_14"", ""Manual27_15""]"
214,"""首次使用蓝牙驱动程序前，需先完成驱动程序安装。安装完成后，双击系统托盘中的蓝牙图标。<PIC> 蓝牙初始配置向导将启动，按屏幕说明完成配置。配置完成后，将出现HID界面并自动搜索蓝牙设备。<PIC> 点击要连接的HID设备，按屏幕说明启用所选设备即可。关于蓝牙图标状态：红色表示未插入接收器，白色表示接收器已插入，绿色表示接收器已检测到HID设备。连接成功后即可立即开始使用鼠标。"", [""Manual27_12"", ""Manual27_13""]"
215,"""连接其他HID设备（如打印机、调制解调器、掌上电脑）步骤如下：确保USB蓝牙接收器已插入电脑，将目标蓝牙设备设置为可被搜索状态，然后按下USB蓝牙接收器按钮直至出现HID界面。<PIC>从下拉菜单中选择要搜索的设备类型，<PIC>检测到设备后点击该设备，驱动程序将引导您完成连接启用。"", [""Manual27_12"", ""Manual27_16""]"
216,"""确保烤箱已冷却并断开电源后再操作。拆卸步骤如下：完全打开烤箱门，抬起两侧铰链处的卡扣并向前推至极限位置。<PIC> 然后将烤箱门关至最大角度（A），向上抬起（B）并转动（C）直至脱开（D）。<PIC> 安装时，将铰链装入对应位置，完全打开门，放下两个卡扣，再关闭烤箱门即可。"", [""oven_01"", ""oven_02""]"
217,"""安装烤箱门前，请确保烤箱已冷却并断开电源，佩戴防护手套。安装步骤：将铰链装入对应位置，<PIC>完全打开烤箱门，放下两个卡扣，最后关闭烤箱门即可。<PIC>"", [""oven_01"", ""oven_02""]"
218,"检索到的资料中没有关于""顶部加热元件移动操作""的相关内容，无法为您提供准确的操作步骤。建议您查阅产品随附的完整说明书，或联系官方客服获取帮助。"
220,"""接油盘放置在烤架下方，用于收集油脂和食物碎屑。<PIC> 也可直接作为烤盘使用，适合烹饪肉类、鸡肉、鱼类，还可搭配蔬菜一起烹饪。使用时建议向接油盘中倒入少量水，可有效避免油脂飞溅和冒烟。"", [""oven_01""]"
221,烤箱外部清洁，用软布蘸温和洗涤剂溶液擦拭外表面，然后用清水擦净并擦干即可。金属和铝制表面可以用专用金属光亮剂处理。清洁时注意不要使用粗糙的清洁粉或百洁布，避免划伤表面。清洁前请确保烤箱已断电并完全冷却。
223,"""催化侧面板带有特殊微孔搪瓷涂层，可吸附烹饪过程中产生的油脂飞溅物。<PIC> 烹饪油脂较多的食物后，建议执行自动清洁程序以保持其性能。清洁时需注意，请勿使用腐蚀性或研磨性清洁剂、粗刷、百洁布或烤箱喷雾，否则会损坏催化表面并破坏自清洁性能。正确清洁方式为：烤箱空载，开启热风循环功能，设定200℃运行约一小时，冷却后用海绵清除食物残留。"", [""oven_05""]"
224,"""烤盘用于烘焙饼干、蛋糕及披萨。<PIC> 使用时将烤盘放置在烤箱内所需层位即可。建议使用深色金属烤盘以获得最佳效果，并始终放置在随附烤架上。烹饪水分含量高的食物时，请预热烤箱。烹饪温度与时间因食物量及配件类型而异，建议从推荐最低值开始，未熟透再逐步调高。"", [""oven_03""]"
225,"""烤架和烤盘可以放置在烤箱内任意可用层位。烤架凸面朝上或朝下均可安装，灵活性很高。<PIC> 接油盘放在烤架下方，用于收集油脂和食物碎屑，也可直接用来烤肉类、鸡肉、鱼类等，建议加入少量水防止油脂飞溅冒烟。<PIC> 烤盘主要用于烘焙饼干、蛋糕和披萨。<PIC> 烤架烤盘套装（含烤架和搪瓷容器）需放置在烤架上，配合烧烤功能使用。<PIC> 使用时有几点要注意：烤肉时建议在烤盘底部加少许汤汁，烹饪过程中淋汁增香；烤肉完成后在烤箱内静置10-15分钟；烧烤时选厚度均匀的肉块，烹饪至三分之二时间时翻面；烤架正下方建议放加有半升水的接油盘收集肉汁。"", [""oven_03"", ""oven_01"", ""oven_02"", ""oven_07""]"
228,检索内容中没有关于肩带安装的相关信息，无法为您提供准确的肩带安装方法。建议您查阅产品随附的完整说明手册，或联系我们的客服团队获取进一步帮助。
229,"""关于电池规格，这款工具使用专业可充电锂离子电池组（型号K），需配套专用充电器使用，其他类型电池可能导致过热爆裂，请勿替换使用。 安装电池组的步骤如下：操作前请先关闭工具，确保安全。将电池组（K）对准工具手柄内的导轨，平稳滑入手柄，直到电池组牢固就位且不会松脱即可。<PIC> 拆卸时，按下释放按钮（J），将电池组从手柄中平稳拔出。建议每次使用前确保电池组已充满电，以获得最佳效果。"", [""drill0_14""]"
230,"""装入相纸盒很简单，按以下步骤操作： 按住相仓锁按钮，然后将拨杆向右滑动，直到相仓略微打开。<PIC> 握住相纸盒两侧，将相纸盒底部对准相仓凹槽，然后平直插入。<PIC> 关闭后盖，确保后盖锁咔哒到位。<PIC> 关闭后盖时，黑色相纸保护盖会自动弹出，记得从相纸出口取出保护盖就可以了。<PIC> 注意：装入前请勿将相纸盒从内袋中取出，也不要按压相纸盒背面的两个矩形孔哦。"", [""Manual29_22"", ""Manual29_23"", ""Manual29_24"", ""Manual29_25""]"
231,"""相纸用完时，拍摄画面右侧所有点会以灰色显示。取出步骤如下：按住相仓锁按钮，然后将拨杆向右滑动，直至相仓略微打开。<PIC> 握住相纸盒上的矩形孔，然后平直拉出。<PIC>"", [""Manual29_26"", ""Manual29_27""]"
232,"""自动打印模式的设置步骤如下： 首先选择要打印的图像，转动拨盘选中后按SET键，打印设置界面会出现。<PIC> 在打印设置界面里，您可以设置以下选项：日期打印开关、打印效果、打印数量、裁剪区域，以及纸张尺寸/类型/版式。<PIC> 接着选择【纸张设置】，转动拨盘选中后按SET键，依次设置纸张尺寸<PIC>、纸张类型<PIC>和版式<PIC>，每步选好后按SET键确认。 最后根据需要设置日期打印、打印效果和打印份数，全部设置完成后即可开始打印。"", [""Manual10_196"", ""Manual10_197"", ""Manual10_198"", ""Manual10_199"", ""Manual10_200""]"
233,"""手动打印模式的初始设置步骤如下：首先选择纸张设置，转动拨盘选择「Paper Settings」后按确认键，进入纸张设置界面。<PIC>接着设置纸张尺寸，转动拨盘选择打印机中已装纸张的尺寸，按确认键后进入纸张类型界面。<PIC>然后设置纸张类型，转动拨盘选择对应类型，按确认键后进入版面设置界面。<PIC>再设置版面，转动拨盘选择所需版面，按确认键返回打印设置界面。<PIC>最后根据需要设置日期打印、打印效果和打印份数等选项，转动拨盘选择对应菜单项后按确认键即可。<PIC>"", [""Manual10_197"", ""Manual10_198"", ""Manual10_199"", ""Manual10_200"", ""Manual10_204""]"
234,"""顺时针转动镜头环（电源开关）开机。<PIC> 手持相机，确认构图。<PIC> 选择拍摄模式或进行图像效果设置。半按快门对焦——对焦成功时相机发出蜂鸣声并显示绿色对焦框，失败则显示红色对焦框。完全按下快门拍摄，照片保存到相机内存。若设为自动打印模式，图像将立即打印。拍摄时请双手持机、肘部抵住身体，注意手指或肩带不要遮挡闪光灯、镜头或相纸出口。"", [""Manual29_35"", ""Manual29_36""]"
242,"""The emission control certificate approval label is affixed to each engine unit and also on the inside of the engine compartment. It can be seen after opening the engine compartment cover.<PIC>"", [""Manual09_6""]"
244,"""The boat steers using jet propulsion. Water is sucked in through the intake grate, pressurized by the impeller in the jet pumps, then expelled through jet thrust nozzles. This creates thrust that both moves and steers the boat. The steering wheel position combined with throttle level determines how the boat turns. <PIC> More throttle means higher thrust and sharper turns. Less throttle means lower thrust and more gradual turns. <PIC> If the remote control levers are pulled back to idle or neutral, thrust drops to minimum — at speeds above trolling, steering ability quickly fades. The boat will go straight even with the steering wheel turned if there is no thrust. You need throttle to steer. <PIC>"", [""Manual09_239"", ""Manual09_240"", ""Manual09_241""]"
245,"The retrieved information does not contain details about the trigger conditions and handling steps for over-temperature warnings, so I'm unable to provide an accurate answer to this question. It is recommended that you consult the complete manual included with the product, or contact official customer support for assistance."
